,0
7515,27315362731.0
7516,27315362731.0
7517,27315362731.0
7518,27315362731.0
7519,27315362731.0
7520,27315362731.0
7521,27315362731.0
7522,27315362731.0
7523,27315362731.0
7524,27315362731.0
7525,27315362731.0
7526,27315362731.0
7527,27315362731.0
7528,27315362731.0
7529,27315362731.0
7530,27315362731.0
7531,27315362731.0
7532,27315362731.0
7533,27315362731.0
7534,27315362731.0
7535,28773589468.0
7536,28773589468.0
7537,28773589468.0
7538,28773589468.0
7539,28773589468.0
7540,28773589468.0
7541,28773589468.0
7542,28773589468.0
7543,28773589468.0
7544,28773589468.0
7545,28773589468.0
7546,28773589468.0
7547,28773589468.0
7548,28773589468.0
7549,28773589468.0
7550,28773589468.0
7551,28773589468.0
7552,28773589468.0
7553,28773589468.0
7554,28773589468.0
7555,28773589468.0
7556,28773589468.0
7557,28773589468.0
7558,28773589468.0
7559,28773589468.0
7560,28773589468.0
7561,28773589468.0
7562,28773589468.0
7563,28773589468.0
7564,28756894368.0
7565,28756894368.0
7566,28756894368.0
7567,28756894368.0
7568,28756894368.0
7569,28756894368.0
7570,28756894368.0
7571,28756894368.0
7572,28756894368.0
7573,28756894368.0
7574,28756894368.0
7575,28756894368.0
7576,28756894368.0
7577,28756894368.0
7578,28756894368.0
7579,28756894368.0
7580,28756894368.0
7581,28756894368.0
7582,28756894368.0
7583,28756894368.0
7584,28756894368.0
7585,28756894368.0
7586,28756894368.0
7587,28756894368.0
7588,28756894368.0
7589,28756894368.0
7590,28756894368.0
7591,28756894368.0
7592,28756894368.0
7593,28756894368.0
7594,28756894368.0
7595,28756894368.0
7596,28756894368.0
7597,28756894368.0
7598,28756894368.0
7599,28756894368.0
7600,28756894368.0
7601,28756894368.0
7602,28756894368.0
7603,28756894368.0
7604,28756894368.0
7605,28756894368.0
7606,28756894368.0
7607,28756894368.0
7608,28756894368.0
7609,28756894368.0
7610,28756894368.0
7611,28756894368.0
7612,28756894368.0
7613,28756894368.0
7614,28756894368.0
7615,28756894368.0
7616,28756894368.0
7617,28756894368.0
7618,28756894368.0
7619,28756894368.0
7620,28756894368.0
7621,28756894368.0
7622,28756651668.0
7623,28756651668.0
7624,28756651668.0
7625,28756651668.0
7626,28756651668.0
7627,28756651668.0
7628,28756651668.0
7629,28756651668.0
7630,28756651668.0
7631,28756651668.0
7632,28756651668.0
7633,28756651668.0
7634,28756651668.0
7635,28756651668.0
7636,28756651668.0
7637,28756651668.0
7638,28756651668.0
7639,28756651668.0
7640,28756651668.0
7641,28756651668.0
7642,28756651668.0
7643,28756651668.0
7644,28756651668.0
7645,28756651668.0
7646,28757842418.0
7647,28757842418.0
7648,28757842418.0
7649,28757842418.0
7650,28757842418.0
7651,28757842418.0
7652,28757842418.0
7653,28757842418.0
7654,28757842418.0
7655,28757842418.0
7656,28757842418.0
7657,28757842418.0
7658,28757842418.0
7659,28757842418.0
7660,28757842418.0
7661,28757842418.0
7662,28779058918.0
7663,28779058918.0
7664,28779058918.0
7665,28779058918.0
7666,28779058918.0
7667,28789910368.0
7668,28789910368.0
7669,28789910368.0
7670,28789910368.0
7671,28789306168.0
7672,28789306168.0
7673,28789306168.0
7674,28800274918.0
7675,28800274918.0
7676,28800274918.0
7677,28800274918.0
7678,28736576518.0
7679,28736576518.0
7680,28736576518.0
7681,28736576518.0
7682,28736576518.0
7683,28736576518.0
7684,28736576518.0
7685,28736576518.0
7686,28736576518.0
7687,28736576518.0
7688,28736576518.0
7689,28736576518.0
7690,28736576518.0
7691,28736576518.0
7692,28736576518.0
7693,28664623168.0
7694,28664623168.0
7695,28664623168.0
7696,28664623168.0
7697,28623397168.0
7698,28623397168.0
7699,28623397168.0
7700,28623397168.0
7701,28623397168.0
7702,28623397168.0
7703,28602302668.0
7704,28602302668.0
7705,28602302668.0
7706,28602302668.0
7707,28602302668.0
7708,28590960068.0
7709,28590960068.0
7710,28590960068.0
7711,28590960068.0
7712,28589373818.0
7713,28589373818.0
7714,28589373818.0
7715,28592286518.0
7716,28592286518.0
7717,28592286518.0
7718,28590944118.0
7719,28590944118.0
7720,28590944118.0
7721,28590944118.0
7722,28590944118.0
7723,28590944118.0
7724,28590944118.0
7725,28590944118.0
7726,28590944118.0
7727,28590944118.0
7728,28590944118.0
7729,28590944118.0
7730,28590944118.0
7731,28590944118.0
7732,28590944118.0
7733,28590944118.0
7734,28590944118.0
7735,28590944118.0
7736,28590944118.0
7737,28590944118.0
7738,28590944118.0
7739,28590944118.0
7740,30000365736.0
7741,30000365736.0
7742,30000365736.0
7743,30000365736.0
7744,30000365736.0
7745,30000365736.0
7746,30000365736.0
7747,30000365736.0
7748,30000365736.0
7749,30000365736.0
7750,30000365736.0
7751,30014295636.0
7752,30014295636.0
7753,30014295636.0
7754,30014295636.0
7755,30014295636.0
7756,30014295636.0
7757,30014295636.0
7758,30014295636.0
7759,30014295636.0
7760,30014295636.0
7761,30014295636.0
7762,30014295636.0
7763,30014295636.0
7764,30014295636.0
7765,30014295636.0
7766,30014295636.0
7767,30012615386.0
7768,30012615386.0
7769,30012615386.0
7770,30012615386.0
7771,30012615386.0
7772,30012615386.0
7773,30012615386.0
7774,30012615386.0
7775,30012615386.0
7776,30012615386.0
7777,30015128486.0
7778,30015128486.0
7779,30015128486.0
7780,30015128486.0
7781,30015128486.0
7782,30015128486.0
7783,30015128486.0
7784,30015128486.0
7785,30015128486.0
7786,30015128486.0
7787,30015128486.0
7788,30015128486.0
7789,30015128486.0
7790,30015128486.0
7791,30015128486.0
7792,30015128486.0
7793,30015337486.0
7794,30015337486.0
7795,30015337486.0
7796,30015337486.0
7797,30015337486.0
7798,30015337486.0
7799,30015337486.0
7800,30015337486.0
7801,30015337486.0
7802,30015337486.0
7803,30015337486.0
7804,30015337486.0
7805,30015337486.0
7806,30015337486.0
7807,30015337486.0
7808,30015337486.0
7809,30015337486.0
7810,30015337486.0
7811,30003653486.0
7812,30003653486.0
7813,30003653486.0
7814,30003653486.0
7815,30003653486.0
7816,30004191586.0
7817,30004191586.0
7818,30004191586.0
7819,30004191586.0
7820,30004191586.0
7821,30004191586.0
7822,30004191586.0
7823,30004191586.0
7824,30004191586.0
7825,30004191586.0
7826,30004191586.0
7827,30004191586.0
7828,30004191586.0
7829,30004191586.0
7830,30004191586.0
7831,30004191586.0
7832,30004191586.0
7833,30004191586.0
7834,30004191586.0
7835,30004191586.0
7836,30004191586.0
7837,30004191586.0
7838,30004191586.0
7839,30004191586.0
7840,30004191586.0
7841,31428454690.0
7842,31428454690.0
7843,31428454690.0
7844,31428454690.0
7845,31431388190.0
7846,31431388190.0
7847,31431388190.0
7848,31431388190.0
7849,31431388190.0
7850,31440994040.0
7851,31440994040.0
7852,31440994040.0
7853,31440994040.0
7854,31440994040.0
7855,31440994040.0
7856,31439872840.0
7857,31439872840.0
7858,31439872840.0
7859,31439872840.0
7860,31439872840.0
7861,31439872840.0
7862,31439872840.0
7863,31439872840.0
7864,31439872840.0
7865,31439872840.0
7866,31439872840.0
7867,31439872840.0
7868,31439872840.0
7869,31439872840.0
7870,31439872840.0
7871,31439872840.0
7872,31439872840.0
7873,31439872840.0
7874,31439872840.0
7875,31439872840.0
7876,31439872840.0
7877,31439872840.0
7878,31439872840.0
7879,31439872840.0
7880,31439872840.0
7881,31439872840.0
7882,31439872840.0
7883,31439872840.0
7884,31439872840.0
7885,31439872840.0
7886,31439872840.0
7887,31439872840.0
7888,31439872840.0
7889,31439872840.0
7890,31439872840.0
7891,31439872840.0
7892,31439872840.0
7893,31439872840.0
7894,31439872840.0
7895,31439872840.0
7896,31439872840.0
7897,31439872840.0
7898,31391665840.0
7899,31391665840.0
7900,31391665840.0
7901,31391665840.0
7902,31391665840.0
7903,31371829640.0
7904,31371829640.0
7905,31371829640.0
7906,31371829640.0
7907,31371829640.0
7908,31378233740.0
7909,31378233740.0
7910,31378233740.0
7911,31378233740.0
7912,31378233740.0
7913,31376975140.0
7914,31376975140.0
7915,31376975140.0
7916,31376975140.0
7917,31376975140.0
7918,31376975140.0
7919,31376975140.0
7920,31376386990.0
7921,31376386990.0
7922,31376386990.0
7923,31376386990.0
7924,31376386990.0
7925,31376386990.0
7926,31376386990.0
7927,31376386990.0
7928,31376386990.0
7929,31376386990.0
7930,31376386990.0
7931,31376386990.0
7932,31376386990.0
7933,31376386990.0
7934,31376386990.0
7935,31376386990.0
7936,31376386990.0
7937,31376386990.0
7938,31376386990.0
7939,31376386990.0
7940,31376386990.0
7941,31376386990.0
7942,31376386990.0
7943,31376386990.0
7944,31376386990.0
7945,31376386990.0
7946,31376386990.0
7947,31376386990.0
7948,31376386990.0
7949,31376386990.0
7950,31376386990.0
7951,31376386990.0
7952,31376386990.0
7953,31376386990.0
7954,31376386990.0
7955,31376386990.0
7956,31376386990.0
7957,31376386990.0
7958,31376386990.0
7959,31376386990.0
7960,32793440320.0
7961,32793440320.0
7962,32793440320.0
7963,32793440320.0
7964,32793440320.0
7965,32793440320.0
7966,32793440320.0
7967,32797364520.0
7968,32797364520.0
7969,32797364520.0
7970,32797364520.0
7971,32797364520.0
7972,32808470670.0
7973,32808470670.0
7974,32808470670.0
7975,32808470670.0
7976,32808470670.0
7977,32809518670.0
7978,32809518670.0
7979,32809518670.0
7980,32809518670.0
7981,32795701420.0
7982,32795701420.0
7983,32795701420.0
7984,32795701420.0
7985,32795701420.0
7986,32795701420.0
7987,32795701420.0
7988,32795701420.0
7989,32795701420.0
7990,32795701420.0
7991,32795701420.0
7992,32795701420.0
7993,32795701420.0
7994,32795701420.0
7995,32795701420.0
7996,32795701420.0
7997,32793923020.0
7998,32793923020.0
7999,32793923020.0
8000,32793923020.0
8001,32793923020.0
8002,32793923020.0
8003,32793923020.0
8004,32793923020.0
8005,32793923020.0
8006,32793923020.0
8007,32793923020.0
8008,32793923020.0
8009,32793923020.0
8010,32793923020.0
8011,32793923020.0
8012,32793923020.0
8013,32793923020.0
8014,32793923020.0
8015,32795550270.0
8016,32795550270.0
8017,32795550270.0
8018,32795550270.0
8019,32795550270.0
8020,32795550270.0
8021,32795550270.0
8022,32795550270.0
8023,32795550270.0
8024,32795550270.0
8025,32795550270.0
8026,32795550270.0
8027,32795550270.0
8028,32795550270.0
8029,32795550270.0
8030,32795550270.0
8031,32795550270.0
8032,32795550270.0
8033,32795550270.0
8034,32795550270.0
8035,32795550270.0
8036,32795550270.0
8037,32795550270.0
8038,32795550270.0
8039,32818205970.0
8040,32818205970.0
8041,32818205970.0
8042,32818205970.0
8043,32818205970.0
8044,32821493170.0
8045,32821493170.0
8046,32821493170.0
8047,32821493170.0
8048,32821493170.0
8049,32808449970.0
8050,32808449970.0
8051,32808449970.0
8052,32808449970.0
8053,32808449970.0
8054,32808449970.0
8055,32808449970.0
8056,32808449970.0
8057,32808449970.0
8058,32808449970.0
8059,32805909270.0
8060,32805909270.0
8061,32805909270.0
8062,32805909270.0
8063,32805909270.0
8064,32805909270.0
8065,32790437270.0
8066,32790437270.0
8067,32790437270.0
8068,32790437270.0
8069,32790437270.0
8070,32790437270.0
8071,32787058370.0
8072,32787058370.0
8073,32787058370.0
8074,32787058370.0
8075,32787058370.0
8076,32787058370.0
8077,32787058370.0
8078,32776956170.0
8079,32776956170.0
8080,32776956170.0
8081,32776956170.0
8082,32776956170.0
8083,32776956170.0
8084,32770248420.0
8085,32770248420.0
8086,32770248420.0
8087,32770248420.0
8088,32770248420.0
8089,32771775820.0
8090,32771775820.0
8091,32771775820.0
8092,32771775820.0
8093,32771775820.0
8094,32771447320.0
8095,32771447320.0
8096,32771447320.0
8097,32770888420.0
8098,32770888420.0
8099,32770888420.0
8100,32770454970.0
8101,32770454970.0
8102,32770454970.0
8103,32770454970.0
8104,32770454970.0
8105,32770454970.0
8106,32770454970.0
8107,32770454970.0
8108,32770454970.0
8109,32770454970.0
8110,32770454970.0
8111,32770454970.0
8112,32770454970.0
8113,32770454970.0
8114,32770454970.0
8115,32770454970.0
8116,32770454970.0
8117,32770454970.0
8118,32770454970.0
8119,32770454970.0
8120,32770454970.0
8121,32770454970.0
8122,32770454970.0
8123,32770454970.0
8124,32770454970.0
8125,32770454970.0
8126,32770454970.0
8127,32770454970.0
8128,32770454970.0
8129,32770454970.0
8130,32770454970.0
8131,32770454970.0
8132,32770454970.0
8133,32770454970.0
8134,32770454970.0
8135,32770454970.0
8136,32770454970.0
8137,32770454970.0
8138,32770454970.0
8139,32770454970.0
8140,32770454970.0
8141,32770454970.0
8142,32770454970.0
8143,32770454970.0
8144,32770454970.0
8145,32770454970.0
8146,32770454970.0
8147,32770454970.0
8148,32770454970.0
8149,32770454970.0
8150,32770454970.0
8151,32770454970.0
8152,32770454970.0
8153,32770454970.0
8154,32770454970.0
8155,32770454970.0
8156,32770454970.0
8157,32770454970.0
8158,32770454970.0
8159,32770454970.0
8160,32770454970.0
8161,32770454970.0
8162,32770454970.0
8163,32770454970.0
8164,32770454970.0
8165,32770454970.0
8166,32770454970.0
8167,32770454970.0
8168,32770454970.0
8169,32770454970.0
8170,32770454970.0
8171,32770454970.0
8172,32770454970.0
8173,32770454970.0
8174,32770454970.0
8175,32770454970.0
8176,32770454970.0
8177,32770454970.0
8178,32770454970.0
8179,32770454970.0
8180,32770454970.0
8181,32770454970.0
8182,32770454970.0
8183,32770454970.0
8184,32770454970.0
8185,32770454970.0
8186,32770454970.0
8187,32770454970.0
8188,32770454970.0
8189,32770454970.0
8190,32770454970.0
8191,32770454970.0
8192,32770454970.0
8193,32770454970.0
8194,32770454970.0
8195,32770454970.0
8196,32770454970.0
8197,32770454970.0
8198,32770454970.0
8199,32770454970.0
8200,32770454970.0
8201,32770454970.0
8202,32770454970.0
8203,32770454970.0
8204,32770454970.0
8205,32770454970.0
8206,32770454970.0
8207,32770454970.0
8208,32770454970.0
8209,32770454970.0
8210,32770454970.0
8211,32770454970.0
8212,32770454970.0
8213,32770454970.0
8214,32770454970.0
8215,32770454970.0
8216,32770454970.0
8217,32770454970.0
8218,32770454970.0
8219,32770454970.0
8220,32770454970.0
8221,32770454970.0
8222,32770454970.0
8223,32770454970.0
8224,32770454970.0
8225,32770454970.0
8226,32770454970.0
8227,32770454970.0
8228,32770454970.0
8229,32770454970.0
8230,32770454970.0
8231,32770454970.0
8232,32770454970.0
8233,32770454970.0
8234,32770454970.0
8235,32770454970.0
8236,32770454970.0
8237,32770454970.0
8238,32770454970.0
8239,32770454970.0
8240,32770454970.0
8241,32770454970.0
8242,32770454970.0
8243,32770454970.0
8244,32770454970.0
8245,32770454970.0
8246,32770454970.0
8247,32770454970.0
8248,32770454970.0
8249,32770454970.0
8250,32770454970.0
8251,32770454970.0
8252,32770454970.0
8253,34160065203.0
8254,34160065203.0
8255,34160065203.0
8256,34160065203.0
8257,34160065203.0
8258,34160065203.0
8259,34160065203.0
8260,34160065203.0
8261,34160065203.0
8262,34163125503.0
8263,34163125503.0
8264,34163125503.0
8265,34163125503.0
8266,34163125503.0
8267,34163125503.0
8268,34163125503.0
8269,34163125503.0
8270,34163125503.0
8271,34163125503.0
8272,34163125503.0
8273,34163125503.0
8274,34172388753.0
8275,34172388753.0
8276,34172388753.0
8277,34172388753.0
8278,34169905753.0
8279,34169905753.0
8280,34169905753.0
8281,34169905753.0
8282,34169905753.0
8283,34169905753.0
8284,34168407253.0
8285,34168407253.0
8286,34173248353.0
8287,34173248353.0
8288,34173248353.0
8289,34173248353.0
8290,34173248353.0
8291,34173248353.0
8292,34173248353.0
8293,34173248353.0
8294,34173248353.0
8295,34173248353.0
8296,34173248353.0
8297,34173248353.0
8298,34173248353.0
8299,34173248353.0
8300,34173248353.0
8301,34173248353.0
8302,34147296553.0
8303,34147296553.0
8304,34147296553.0
8305,34147296553.0
8306,34136018653.0
8307,34136018653.0
8308,34136018653.0
8309,34137280903.0
8310,34137280903.0
8311,34137280903.0
8312,34137296103.0
8313,34137296103.0
8314,34137296103.0
8315,34137296103.0
8316,34137296103.0
8317,34137296103.0
8318,34136766453.0
8319,34136766453.0
8320,34136766453.0
8321,34136766453.0
8322,34135259553.0
8323,34135259553.0
8324,34135259553.0
8325,34135259553.0
8326,34135259553.0
8327,34135259553.0
8328,34135259553.0
8329,34135259553.0
8330,34135259553.0
8331,34135259553.0
8332,34135259553.0
8333,34135259553.0
8334,34135259553.0
8335,34135259553.0
8336,34135259553.0
8337,34135259553.0
8338,34135259553.0
8339,34135259553.0
8340,34135259553.0
8341,34135259553.0
8342,34135259553.0
8343,34135259553.0
8344,34135259553.0
8345,34135259553.0
8346,34135259553.0
8347,34135259553.0
8348,34135259553.0
8349,34135259553.0
8350,34135259553.0
8351,34132827653.0
8352,34132827653.0
8353,34132827653.0
8354,34132827653.0
8355,34132827653.0
8356,34132827653.0
8357,34132827653.0
8358,34132827653.0
8359,34132827653.0
8360,34132827653.0
8361,34132827653.0
8362,34132827653.0
8363,34132827653.0
8364,34132827653.0
8365,34132827653.0
8366,34132827653.0
8367,34132827653.0
8368,34132827653.0
8369,34132827653.0
8370,34132827653.0
8371,34132827653.0
8372,34132827653.0
8373,34132827653.0
8374,34132827653.0
8375,34132827653.0
8376,34132827653.0
8377,34132827653.0
8378,34132827653.0
8379,34132827653.0
8380,35518362056.0
8381,35518362056.0
8382,35518362056.0
8383,35518362056.0
8384,35518362056.0
8385,35518362056.0
8386,35519167956.0
8387,35519167956.0
8388,35519167956.0
8389,35519167956.0
8390,35519167956.0
8391,35519167956.0
8392,35519167956.0
8393,35519167956.0
8394,35519167956.0
8395,35519167956.0
8396,35519816706.0
8397,35519816706.0
8398,35519849906.0
8399,35519849906.0
8400,35519849906.0
8401,35518915206.0
8402,35518915206.0
8403,35518915206.0
8404,35518915206.0
8405,35518915206.0
8406,35518915206.0
8407,35518915206.0
8408,35518915206.0
8409,35518915206.0
8410,35518915206.0
8411,35518915206.0
8412,35518915206.0
8413,35518915206.0
8414,35518915206.0
8415,35518915206.0
8416,35518915206.0
8417,35518915206.0
8418,35518915206.0
8419,35518915206.0
8420,35518915206.0
8421,35518915206.0
8422,35518915206.0
8423,35518915206.0
8424,35518915206.0
8425,35518915206.0
8426,35518915206.0
8427,35518915206.0
8428,35518915206.0
8429,35518915206.0
8430,35518915206.0
8431,35518915206.0
8432,35518915206.0
8433,35518915206.0
8434,35518915206.0
8435,35518915206.0
8436,35518915206.0
8437,35518915206.0
8438,35518915206.0
8439,35518915206.0
8440,35518915206.0
8441,35518915206.0
8442,35518915206.0
8443,35518915206.0
8444,35518915206.0
8445,35518915206.0
8446,35518915206.0
8447,35518915206.0
8448,35518915206.0
8449,35518915206.0
8450,35518915206.0
8451,35518915206.0
8452,35518915206.0
8453,35518915206.0
8454,35518915206.0
8455,35518915206.0
8456,35518915206.0
8457,35518915206.0
8458,35518915206.0
8459,35518915206.0
8460,35518915206.0
8461,35518915206.0
8462,35518915206.0
8463,35518915206.0
8464,35518915206.0
8465,35518915206.0
8466,35518915206.0
8467,35518915206.0
8468,35518915206.0
8469,35518915206.0
8470,35518915206.0
8471,35518915206.0
8472,35518915206.0
8473,35518915206.0
8474,35518915206.0
8475,35518915206.0
8476,35518915206.0
8477,35518915206.0
8478,35518915206.0
8479,35518915206.0
8480,35518915206.0
8481,35518915206.0
8482,35518915206.0
8483,35518915206.0
8484,35518915206.0
8485,35518915206.0
8486,36887151537.0
8487,36887151537.0
8488,36887151537.0
8489,36887151537.0
8490,36887151537.0
8491,36887151537.0
8492,36882746337.0
8493,36882746337.0
8494,36882746337.0
8495,36882746337.0
8496,36882746337.0
8497,36882746337.0
8498,36882746337.0
8499,36882746337.0
8500,36882746337.0
8501,36882746337.0
8502,36882746337.0
8503,36882746337.0
8504,36882746337.0
8505,36882746337.0
8506,36882746337.0
8507,36882746337.0
8508,36882746337.0
8509,36882746337.0
8510,36874581387.0
8511,36874581387.0
8512,36874581387.0
8513,36874581387.0
8514,36874581387.0
8515,36874581387.0
8516,36874581387.0
8517,36874581387.0
8518,36866181387.0
8519,36866181387.0
8520,36866181387.0
8521,36866181387.0
8522,36866181387.0
8523,36866181387.0
8524,36866181387.0
8525,36861057837.0
8526,36861057837.0
8527,36861057837.0
8528,36861057837.0
8529,36861057837.0
8530,36861057837.0
8531,36861057837.0
8532,36861057837.0
8533,36861057837.0
8534,36861057837.0
8535,36861057837.0
8536,36861057837.0
8537,36861057837.0
8538,36861057837.0
8539,36861057837.0
8540,36861057837.0
8541,36861057837.0
8542,36861057837.0
8543,36861057837.0
8544,36861057837.0
8545,36861057837.0
8546,36861057837.0
8547,36861057837.0
8548,36861057837.0
8549,36861057837.0
8550,36861057837.0
8551,36861057837.0
8552,36861057837.0
8553,36861057837.0
8554,36861057837.0
8555,36861057837.0
8556,36861057837.0
8557,36861057837.0
8558,36861057837.0
8559,36861057837.0
8560,36861057837.0
8561,36861057837.0
8562,36861057837.0
8563,36861057837.0
8564,36861057837.0
8565,36861057837.0
8566,36861057837.0
8567,36861057837.0
8568,36861057837.0
8569,36861057837.0
8570,36861057837.0
8571,36861057837.0
8572,36861057837.0
8573,36861057837.0
8574,36861057837.0
8575,36861057837.0
8576,36861057837.0
8577,36861057837.0
8578,36861057837.0
8579,36861057837.0
8580,36861057837.0
8581,36861057837.0
8582,36861057837.0
8583,36861057837.0
8584,36861057837.0
8585,36861057837.0
8586,36861057837.0
8587,36861057837.0
8588,36861057837.0
8589,36861057837.0
8590,36861057837.0
8591,36861057837.0
8592,36861057837.0
8593,36861057837.0
8594,36861057837.0
8595,36861057837.0
8596,36861057837.0
8597,36861057837.0
8598,36861057837.0
8599,36861057837.0
8600,36861057837.0
8601,36861057837.0
8602,38203321518.0
8603,38203321518.0
8604,38203321518.0
8605,38203321518.0
8606,38203321518.0
8607,38199447218.0
8608,38199447218.0
8609,38199447218.0
8610,38199447218.0
8611,38195761868.0
8612,38195761868.0
8613,38195761868.0
8614,38195761868.0
8615,38195761868.0
8616,38195761868.0
8617,38195761868.0
8618,38195761868.0
8619,38195761868.0
8620,38195761868.0
8621,38195761868.0
8622,38195761868.0
8623,38195761868.0
8624,38195761868.0
8625,38195761868.0
8626,38194098068.0
8627,38194098068.0
8628,38194098068.0
8629,38194098068.0
8630,38194098068.0
8631,38194098068.0
8632,38194098068.0
8633,38194098068.0
8634,38194098068.0
8635,38194098068.0
8636,38194098068.0
8637,38194098068.0
8638,38194098068.0
8639,38194098068.0
8640,38194098068.0
8641,38194098068.0
8642,38194098068.0
8643,38194098068.0
8644,38194098068.0
8645,38194098068.0
8646,38194098068.0
8647,38194098068.0
8648,38194098068.0
8649,38194098068.0
8650,38170559918.0
8651,38170559918.0
8652,38170559918.0
8653,38170559918.0
8654,38170559918.0
8655,38170559918.0
8656,38173568618.0
8657,38173568618.0
8658,38174048268.0
8659,38174048268.0
8660,38174048268.0
8661,38174048268.0
8662,38174048268.0
8663,38174048268.0
8664,38174048268.0
8665,38174048268.0
8666,38174048268.0
8667,38174048268.0
8668,38174048268.0
8669,38174048268.0
8670,38174048268.0
8671,38174048268.0
8672,38174048268.0
8673,38174048268.0
8674,38174048268.0
8675,38174048268.0
8676,38174048268.0
8677,38174048268.0
8678,38174048268.0
8679,38174048268.0
8680,38174048268.0
8681,38174048268.0
8682,38174048268.0
8683,38174048268.0
8684,38174048268.0
8685,38174048268.0
8686,38174048268.0
8687,38174048268.0
8688,38174048268.0
8689,38174048268.0
8690,38174048268.0
8691,38174048268.0
8692,38174048268.0
8693,38174048268.0
8694,38174048268.0
8695,38174048268.0
8696,38174048268.0
8697,38174048268.0
8698,38174048268.0
8699,38174048268.0
8700,38174048268.0
8701,38174048268.0
8702,38174048268.0
8703,38174048268.0
8704,38174048268.0
8705,38174048268.0
8706,38174048268.0
8707,38174048268.0
8708,38174048268.0
8709,38174048268.0
8710,38174048268.0
8711,38174048268.0
8712,38174048268.0
8713,38174048268.0
8714,38174048268.0
8715,38174048268.0
8716,38174048268.0
8717,38174048268.0
8718,38174048268.0
8719,38174048268.0
8720,38174048268.0
8721,38174048268.0
8722,38174048268.0
8723,38174048268.0
8724,38174048268.0
8725,38174048268.0
8726,38174048268.0
8727,38174048268.0
8728,38174048268.0
8729,38174048268.0
8730,38174048268.0
8731,38174048268.0
8732,38174048268.0
8733,38174048268.0
8734,38174048268.0
8735,38174048268.0
8736,38174048268.0
8737,38174048268.0
8738,38174048268.0
8739,38174048268.0
8740,38174048268.0
8741,38174048268.0
8742,38174048268.0
8743,38174048268.0
8744,38174048268.0
8745,38174048268.0
8746,38174048268.0
8747,38174048268.0
8748,38174048268.0
8749,38174048268.0
8750,38174048268.0
8751,38174048268.0
8752,38174048268.0
8753,38174048268.0
8754,38174048268.0
8755,38174048268.0
8756,38174048268.0
8757,38174048268.0
8758,38174048268.0
8759,38174048268.0
8760,38174048268.0
8761,38174048268.0
8762,38174048268.0
8763,38174048268.0
8764,38174048268.0
8765,38174048268.0
8766,38174048268.0
8767,38174048268.0
8768,38174048268.0
8769,38174048268.0
8770,38174048268.0
8771,38174048268.0
8772,38174048268.0
8773,38174048268.0
8774,38174048268.0
8775,38174048268.0
8776,38174048268.0
8777,38174048268.0
8778,38174048268.0
8779,38174048268.0
8780,38174048268.0
8781,38174048268.0
8782,38174048268.0
8783,38174048268.0
8784,38174048268.0
8785,38174048268.0
8786,38174048268.0
8787,38174048268.0
8788,38174048268.0
8789,38174048268.0
8790,38174048268.0
8791,38174048268.0
8792,38174048268.0
8793,38174048268.0
8794,38174048268.0
8795,38174048268.0
8796,38174048268.0
8797,38174048268.0
8798,38174048268.0
8799,38174048268.0
8800,38174048268.0
8801,38174048268.0
8802,38174048268.0
8803,38174048268.0
8804,38174048268.0
8805,38174048268.0
8806,38174048268.0
8807,38174048268.0
8808,38174048268.0
8809,38174048268.0
8810,38174048268.0
8811,38174048268.0
8812,38174048268.0
8813,39451853841.0
8814,39451853841.0
8815,39451853841.0
8816,39451853841.0
8817,39451853841.0
8818,39454347141.0
8819,39454347141.0
8820,39454347141.0
8821,39453686241.0
8822,39453686241.0
8823,39453686241.0
8824,39453686241.0
8825,39453686241.0
8826,39453686241.0
8827,39453686241.0
8828,39453686241.0
8829,39453686241.0
8830,39453686241.0
8831,39476816641.0
8832,39476816641.0
8833,39476816641.0
8834,39476816641.0
8835,39476816641.0
8836,39476816641.0
8837,39478663891.0
8838,39478663891.0
8839,39478663891.0
8840,39478663891.0
8841,39478663891.0
8842,39478663891.0
8843,39467118361.0
8844,39467118361.0
8845,39467118361.0
8846,39467118361.0
8847,39467118361.0
8848,39467118361.0
8849,39467118361.0
8850,39467118361.0
8851,39467118361.0
8852,39467118361.0
8853,39467118361.0
8854,39467118361.0
8855,39467118361.0
8856,39467118361.0
8857,39467118361.0
8858,39486663446.0
8859,39486663446.0
8860,39486663446.0
8861,39486663446.0
8862,39486663446.0
8863,39486663446.0
8864,39486663446.0
8865,39519915846.0
8866,39519915846.0
8867,39519915846.0
8868,39519915846.0
8869,39502310946.0
8870,39502310946.0
8871,39502310946.0
8872,39502310946.0
8873,39502310946.0
8874,39502310946.0
8875,39502310946.0
8876,39502310946.0
8877,39502310946.0
8878,39502310946.0
8879,39502310946.0
8880,39502310946.0
8881,39502310946.0
8882,39502310946.0
8883,39502310946.0
8884,39502310946.0
8885,39502310946.0
8886,39502310946.0
8887,39502310946.0
8888,39502310946.0
8889,39502310946.0
8890,39502310946.0
8891,39502310946.0
8892,39502310946.0
8893,39502310946.0
8894,39502310946.0
8895,39502310946.0
8896,39502310946.0
8897,39502310946.0
8898,39558919946.0
8899,39558919946.0
8900,39558919946.0
8901,39558919946.0
8902,39555193641.0
8903,39555193641.0
8904,39555193641.0
8905,39555193641.0
8906,39555193641.0
8907,39587105301.0
8908,39587105301.0
8909,39587105301.0
8910,39587105301.0
8911,39587105301.0
8912,39587105301.0
8913,39587105301.0
